Unit;ADR13;ADR14;ADR15;ADR16;Ocurrences;Class DeF
org.apache.cassandra.utils.NodeId$LocalIds;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.NodeId$LocalNodeIdHistory;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.NodeId$NodeIdRecord;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.NodeId$OneShotRenewer;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.ResourceWatcher;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.ResourceWatcher$WatchedResource;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.SimpleCondition;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.SkipNullRepresenter;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.SlabAllocator;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.SlabAllocator$Region;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.StatusLogger;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.Throttle;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.UUIDGen;1.0;0.0;1.0;0.0;2.0;0.5
org.apache.cassandra.utils.XMLUtils;1.0;0.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.obs.ArrayUtil;1.0;1.0;1.0;1.0;4.0;1.0
org.apache.cassandra.utils.obs.BitUtil;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.utils.obs.OpenBitSet;1.0;1.0;1.0;0.0;3.0;0.75
org.apache.cassandra.config.CFMetaData;0.0;1.0;0.0;0.0;1.0;0.25
org.apache.cassandra.dht.Range;0.0;1.0;1.0;0.0;2.0;0.5
org.apache.cassandra.tools.BulkLoader$CmdLineOptions;0.0;1.0;1.0;1.0;3.0;0.75
org.apache.cassandra.utils.ByteBufferUtil;0.0;1.0;1.0;0.0;2.0;0.5
org.apache.cassandra.utils.WrappedRunnable;0.0;1.0;1.0;1.0;3.0;0.75
org.apache.cassandra.config.ColumnDefinition;0.0;0.0;1.0;0.0;1.0;0.25
org.apache.cassandra.config.EncryptionOptions;0.0;0.0;1.0;1.0;2.0;0.5
org.apache.cassandra.db.DecoratedKey;0.0;0.0;1.0;1.0;2.0;0.5
org.apache.cassandra.db.marshal.AbstractType;0.0;0.0;1.0;0.0;1.0;0.25
org.apache.cassandra.db.marshal.UTF8Type;0.0;0.0;1.0;1.0;2.0;0.5
org.apache.cassandra.dht.Token;0.0;0.0;1.0;1.0;2.0;0.5
org.apache.cassandra.dht.Token$TokenFactory;0.0;0.0;1.0;1.0;2.0;0.5
org.apache.cassandra.io.sstable.Descriptor;0.0;0.0;1.0;0.0;1.0;0.25
org.apache.cassandra.utils.MergeIterator$Reducer;0.0;0.0;1.0;1.0;2.0;0.5
org.apache.cassandra.utils.Pair;0.0;0.0;1.0;1.0;2.0;0.5
Ocurrences;577.0;221.0;580.0;476.0
Rule DeF;0.9746621621621622;0.3733108108108108;0.9797297297297297;0.8040540540540541
