Rule Id;Violation Kind;Violating Unit;Violation Label;First Unit;Second Unit
ADR16;DRIFT;org.apache.cassandra.utils.btree.BTreeSet$BTreeRange;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.MerkleTree$Leaf;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.service.StorageProxy$LocalRangeSliceRunnable;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.sstable.ReducingKeyIterator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.statements.TruncateStatement;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.service.ReadCallback;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.thrift.ThriftServer$ThriftServerThread;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.repair.messages.SyncComplete$SyncCompleteSerializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.gms.Gossiper$GossipTask;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.transport.messages.EventMessage;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.scheduler.WeightedQueue$Entry;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.hadoop.ColumnFamilyRecordReader$WideRowIterator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.exceptions.WriteTimeoutException;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.FastByteOperations$PureJavaOperations;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.streaming.StreamState;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.functions.TokenFct;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.service.StorageProxy$LocalMutationRunnable;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.dht.RangeStreamer$FailureDetectorSourceFilter;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.Sets$Discarder;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.columniterator.IndexedSliceReader$BlockFetcher;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.compaction.CompactionManager$BackgroundCompactionTask;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.statements.AlterTableStatement;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.sstable.metadata.CompactionMetadata;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.BatchQueryOptions$WithoutPerStatementVariables;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.Directories$DataDirectory;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.Directories$SSTableLister;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.compaction.LeveledManifest$CompactionCandidate;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.compress.CompressedThrottledReader;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.statements.PermissionAlteringStatement;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.memory.NativePool;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.filter.NamesQueryFilter$Serializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.sstable.IndexSummaryManager$ResampleEntry;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.repair.Validator$CountingDigest;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.config.Config;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.gms.GossipDigestAck;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.sstable.metadata.CompactionMetadata$CompactionMetadataSerializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.memory.AbstractAllocator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$HostStat;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.compaction.SSTableSplitter$StatsCollector;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$PauseHandoff;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.statements.Selection$Selector;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.repair.RepairMessageVerbHandler;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.util.SegmentedFile$SegmentIterator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.sstable.ColumnNameHelper;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.statements.MultiColumnRestriction$Slice;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.functions.FunctionCall$Raw;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.sstable.Component;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql.Operation;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.Sets$Setter;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.GetVersion;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.commitlog.CommitLogSegment$CommitLogSegmentFileComparator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.service.AbstractRowResolver;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.compaction.LeveledCompactionStrategy$LeveledScanner;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.compaction.CompactionManager$ValidationExecutor;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.sstable.SSTableSimpleWriter;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.concurrent.WaitQueue;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.statements.AlterUserStatement;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.statements.SelectStatement$CompositeComparator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.RowIndexEntry$Serializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.compress.LZ4Compressor;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql.CQLStatement;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.Lists$PrecisionTime;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.QueryOptions$QueryOptionsWrapper;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.compress.CompressionParameters$Serializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.service.TruncateResponseHandler;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.hadoop.BulkOutputFormat;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.repair.NodePair$NodePairSerializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tracing.TraceState;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.concurrent.AbstractTracingAwareExecutorService$FutureTask;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.BatchQueryOptions$WithPerStatementVariables;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.streaming.StreamLockfile;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.thrift.TServerCustomFactory;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$DisableBackup;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.FastByteOperations;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.gms.GossipDigest;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.serializers.MarshalException;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.util.CompressedSegmentedFile;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.RowPosition$RowPositionSerializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.util.BufferedSegmentedFile$Builder;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.streaming.management.StreamEventJMXNotifier;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.streaming.StreamSession$SSTableStreamingSections;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.Tuples$Marker;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$EnableBinary;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.composites.CellNames;NoM > 10;none;none
